city,date,temperature_c,humidity_pct,wind_speed_kmh,precipitation_mm,pressure_hpa
Lucknow,2017-03-20,23.3,50,11.6,0.0,998.0
Lucknow,2017-03-21,24.3,43,11.3,0.0,998.2
Lucknow,2017-03-22,25.6,49,10.4,0.0,996.3
Lucknow,2017-03-23,26.6,53,7.9,0.0,995.5
Lucknow,2017-03-24,27.5,53,9.2,0.0,995.0
Lucknow,2017-03-25,27.4,37,12.2,0.0,995.4
Lucknow,2017-03-26,27.1,40,10.6,0.0,996.3
Lucknow,2017-03-27,27.6,44,10.4,0.0,995.6
Lucknow,2017-03-28,28.6,54,8.3,0.0,994.9
Lucknow,2017-03-29,29.5,47,12.2,0.0,992.9
Lucknow,2017-03-30,31.2,35,15.3,0.0,992.7
Lucknow,2017-03-31,30.1,42,7.9,0.0,994.4
Lucknow,2017-04-01,30.7,34,11.5,0.0,991.8
Lucknow,2017-04-02,30.4,29,10.8,0.4,990.4
Lucknow,2017-04-03,30.6,27,12.8,0.0,991.0
Lucknow,2017-04-04,30.4,31,8.6,0.0,991.8
Lucknow,2017-04-05,29.0,48,12.1,2.2,992.6
Lucknow,2017-04-06,29.3,55,16.3,1.1,992.1
Lucknow,2017-04-07,30.4,47,12.0,0.0,992.5
Lucknow,2017-04-08,29.4,36,10.6,0.0,994.8
Lucknow,2017-04-09,28.5,20,15.5,0.0,995.1
Lucknow,2017-04-10,27.6,17,19.2,0.0,993.8
Lucknow,2017-04-11,28.6,20,18.0,0.0,992.3
Lucknow,2017-04-12,29.6,26,11.9,0.0,992.5
Lucknow,2017-04-13,29.2,32,7.4,0.0,993.0
Lucknow,2017-04-14,30.5,32,9.2,0.0,992.7
Lucknow,2017-04-15,30.9,35,9.9,0.0,989.9
Lucknow,2017-04-16,30.4,44,11.8,0.0,991.1
Lucknow,2017-04-17,31.4,47,10.3,0.0,992.6
Lucknow,2017-04-18,32.9,42,10.4,0.0,991.0
Lucknow,2017-04-19,33.1,43,11.0,0.0,988.4
Lucknow,2017-04-20,32.0,51,12.9,1.9,987.8
Lucknow,2017-04-21,30.6,57,13.0,4.7,988.2
Lucknow,2017-04-22,30.8,59,11.9,3.7,988.9
Lucknow,2017-04-23,30.4,58,11.5,2.0,989.2
Lucknow,2017-04-24,31.5,44,9.4,0.0,989.5
Lucknow,2017-04-25,31.9,24,15.8,0.0,989.8
Lucknow,2017-04-26,31.3,22,13.1,0.0,991.3
Lucknow,2017-04-27,30.5,27,9.5,0.0,992.6
Lucknow,2017-04-28,30.9,28,11.1,0.0,992.1
Lucknow,2017-04-29,31.7,28,8.0,0.0,991.9
Lucknow,2017-04-30,31.5,29,9.0,3.4,992.4
Lucknow,2017-05-01,31.3,33,12.7,0.4,993.7
Lucknow,2017-05-02,31.2,35,8.0,0.0,995.2
Lucknow,2017-05-03,32.7,26,11.0,0.0,993.3
Lucknow,2017-05-04,32.8,26,12.2,0.0,993.6
Lucknow,2017-05-05,32.2,27,10.8,0.0,992.4
Lucknow,2017-05-06,33.8,25,10.3,0.0,992.1
Lucknow,2017-05-07,32.7,36,11.3,0.0,992.2
Lucknow,2017-05-08,33.2,46,15.2,0.8,991.8
Lucknow,2017-05-09,32.4,48,12.0,0.2,991.0
Lucknow,2017-05-10,31.6,52,15.1,0.0,992.3
Lucknow,2017-05-11,32.4,48,11.0,0.2,992.7
Lucknow,2017-05-12,33.1,47,10.6,0.3,992.8
Lucknow,2017-05-13,33.5,46,10.8,0.0,990.2
Lucknow,2017-05-14,34.2,37,11.3,0.0,987.6
Lucknow,2017-05-15,34.6,33,11.2,0.0,986.4
Lucknow,2017-05-16,34.1,46,11.6,0.0,985.6
Lucknow,2017-05-17,31.4,58,13.4,6.5,988.0
Lucknow,2017-05-18,31.9,49,6.5,0.6,989.8
Lucknow,2017-05-19,33.4,38,10.0,0.0,989.6
Lucknow,2017-05-20,33.5,39,6.6,0.0,988.3
Lucknow,2017-05-21,34.0,35,7.8,0.0,987.6
Lucknow,2017-05-22,34.7,31,9.7,0.0,989.0
Lucknow,2017-05-23,33.4,37,10.6,1.3,990.2
Lucknow,2017-05-24,34.3,35,8.5,0.1,988.8
Lucknow,2017-05-25,35.2,34,7.4,0.0,987.4
Lucknow,2017-05-26,35.6,37,11.2,0.1,986.4
Lucknow,2017-05-27,33.4,48,20.5,0.0,986.5
Lucknow,2017-05-28,32.0,54,16.7,0.4,987.0
Lucknow,2017-05-29,30.4,62,10.9,1.3,986.4
Lucknow,2017-05-30,29.4,67,6.2,5.3,984.7
Lucknow,2017-05-31,30.8,65,11.4,0.9,986.2
Lucknow,2017-06-01,31.9,60,9.6,2.2,987.2
Lucknow,2017-06-02,33.4,44,11.4,0.0,987.3
Lucknow,2017-06-03,35.0,38,13.7,0.0,985.4
Lucknow,2017-06-04,35.8,40,10.0,0.0,984.1
Lucknow,2017-06-05,36.1,44,13.7,0.1,984.9
Lucknow,2017-06-06,32.6,59,15.9,0.0,988.3
Lucknow,2017-06-07,31.2,63,9.9,0.7,990.1
Lucknow,2017-06-08,32.4,59,8.6,0.0,988.6
Lucknow,2017-06-09,32.8,54,8.4,0.0,987.5
Lucknow,2017-06-10,33.6,51,7.8,0.4,986.4
Lucknow,2017-06-11,34.2,47,8.0,0.0,985.3
Lucknow,2017-06-12,34.5,42,9.8,0.0,984.0
Lucknow,2017-06-13,34.9,34,8.6,0.0,984.2
Lucknow,2017-06-14,36.4,31,8.6,0.0,985.9
Lucknow,2017-06-15,34.8,42,7.3,0.1,986.7
Lucknow,2017-06-16,32.0,60,10.8,16.5,986.8
Lucknow,2017-06-17,30.6,67,6.2,0.5,986.7
Lucknow,2017-06-18,32.7,58,9.5,0.6,985.0
Lucknow,2017-06-19,33.3,55,9.9,1.0,983.9
Lucknow,2017-06-20,31.6,65,7.2,6.2,984.7
Lucknow,2017-06-21,30.9,70,5.9,9.2,985.2
Lucknow,2017-06-22,30.1,72,8.2,0.2,985.9
Lucknow,2017-06-23,31.7,63,5.3,0.0,986.1
Lucknow,2017-06-24,32.7,60,5.1,0.0,984.2
Lucknow,2017-06-25,32.7,63,13.3,1.2,984.5
Lucknow,2017-06-26,32.8,62,14.6,0.6,985.7
Lucknow,2017-06-27,33.4,59,15.1,0.6,985.6
Lucknow,2017-06-28,32.4,64,15.7,12.0,985.8
Lucknow,2017-06-29,30.9,74,10.9,8.3,985.7
Lucknow,2017-06-30,30.4,77,5.7,7.1,983.6
Lucknow,2017-07-01,29.3,85,5.9,19.6,983.1
Lucknow,2017-07-02,28.6,87,8.3,14.5,984.0
Lucknow,2017-07-03,28.4,87,5.9,12.4,983.9
Lucknow,2017-07-04,27.0,94,7.9,42.6,983.1
Lucknow,2017-07-05,26.1,95,9.6,106.8,984.4
Lucknow,2017-07-06,26.7,90,11.6,31.1,985.7
Lucknow,2017-07-07,27.3,90,6.1,52.9,986.5
Lucknow,2017-07-08,28.1,88,6.7,11.3,986.2
Lucknow,2017-07-09,27.7,90,4.8,17.5,986.7
Lucknow,2017-07-10,27.1,92,7.4,33.8,987.1
Lucknow,2017-07-11,26.0,92,13.7,35.6,987.1
Lucknow,2017-07-12,26.7,84,18.4,2.1,987.2
Lucknow,2017-07-13,28.4,78,19.8,1.4,986.5
Lucknow,2017-07-14,29.0,79,14.6,0.8,986.4
Lucknow,2017-07-15,29.0,82,12.8,5.2,986.7
Lucknow,2017-07-16,29.7,82,7.5,4.9,986.1
Lucknow,2017-07-17,29.6,83,7.1,2.5,986.2
Lucknow,2017-07-18,30.0,81,8.2,6.4,986.1
Lucknow,2017-07-19,30.4,79,10.5,4.3,984.8
Lucknow,2017-07-20,29.6,75,16.6,0.0,983.9
Lucknow,2017-07-21,27.4,86,15.9,10.0,984.3
Lucknow,2017-07-22,27.1,88,16.8,10.3,985.5
Lucknow,2017-07-23,27.7,86,13.5,6.7,984.8
Lucknow,2017-07-24,27.8,85,8.1,6.0,984.6
Lucknow,2017-07-25,27.6,86,9.5,4.2,984.6
Lucknow,2017-07-26,28.4,79,12.6,0.8,985.4
Lucknow,2017-07-27,28.4,77,21.9,2.3,986.4
Lucknow,2017-07-28,28.8,80,14.6,1.0,988.3
Lucknow,2017-07-29,28.8,82,6.9,1.0,989.5
Lucknow,2017-07-30,28.2,85,6.1,7.3,989.2
Lucknow,2017-07-31,28.2,84,5.6,8.2,988.7
Lucknow,2017-08-01,28.7,84,9.3,10.2,988.0
Lucknow,2017-08-02,27.9,86,12.1,15.7,987.2
Lucknow,2017-08-03,28.2,85,13.7,4.6,985.0
Lucknow,2017-08-04,28.5,81,8.7,1.4,984.4
Lucknow,2017-08-05,29.0,85,3.6,9.0,985.7
Lucknow,2017-08-06,28.6,87,6.1,11.9,986.6
Lucknow,2017-08-07,28.0,89,8.5,15.2,987.9
Lucknow,2017-08-08,28.3,87,9.5,5.5,988.2
Lucknow,2017-08-09,28.3,88,7.3,10.0,987.3
Lucknow,2017-08-10,27.2,91,9.4,8.4,986.0
Lucknow,2017-08-11,28.2,85,17.2,7.4,985.4
Lucknow,2017-08-12,29.0,78,17.7,1.8,985.5
Lucknow,2017-08-13,28.7,77,14.4,0.0,988.3
Lucknow,2017-08-14,28.2,81,7.0,0.7,990.9
Lucknow,2017-08-15,28.7,82,7.3,1.7,989.4
Lucknow,2017-08-16,30.0,78,11.9,3.6,986.7
Lucknow,2017-08-17,30.0,79,8.4,0.5,986.1
Lucknow,2017-08-18,28.7,86,10.3,8.8,987.1
Lucknow,2017-08-19,28.7,81,17.8,8.1,989.4
Lucknow,2017-08-20,29.2,79,15.8,1.0,989.0
Lucknow,2017-08-21,29.0,82,12.3,2.8,988.1
Lucknow,2017-08-22,28.7,85,7.6,8.4,988.4
Lucknow,2017-08-23,28.1,87,7.0,5.4,990.0
Lucknow,2017-08-24,28.5,86,3.1,5.0,989.0
Lucknow,2017-08-25,27.9,87,6.4,8.3,987.5
Lucknow,2017-08-26,27.6,88,7.3,14.0,985.9
Lucknow,2017-08-27,27.6,89,8.4,9.4,986.2
Lucknow,2017-08-28,27.9,83,17.5,6.5,987.0
Lucknow,2017-08-29,28.5,80,22.9,2.3,987.5
Lucknow,2017-08-30,28.5,84,13.7,15.0,989.1
Lucknow,2017-08-31,28.4,85,5.5,7.8,990.1
Lucknow,2017-09-01,28.4,83,9.1,4.3,990.3
Lucknow,2017-09-02,27.8,80,10.5,9.5,989.7
Lucknow,2017-09-03,27.6,82,9.9,3.1,990.1
Lucknow,2017-09-04,28.9,80,9.3,0.4,990.8
Lucknow,2017-09-05,29.5,80,9.4,0.9,990.7
Lucknow,2017-09-06,29.6,79,5.9,0.3,991.4
Lucknow,2017-09-07,29.3,82,5.9,1.2,991.7
Lucknow,2017-09-08,29.0,81,6.0,1.2,992.0
Lucknow,2017-09-09,29.3,77,8.7,0.0,990.5
Lucknow,2017-09-10,29.7,77,6.4,0.0,991.4
Lucknow,2017-09-11,30.2,74,5.7,0.3,992.7
Lucknow,2017-09-12,29.9,75,7.1,0.0,993.1
Lucknow,2017-09-13,29.9,74,5.5,0.0,993.0
Lucknow,2017-09-14,29.3,81,4.2,4.2,992.2
Lucknow,2017-09-15,29.0,82,5.0,4.1,991.3
Lucknow,2017-09-16,30.1,76,4.5,0.7,990.7
Lucknow,2017-09-17,30.8,73,4.4,0.0,989.9
Lucknow,2017-09-18,28.9,83,6.7,10.8,990.0
Lucknow,2017-09-19,29.1,79,8.4,0.0,989.5
Lucknow,2017-09-20,28.3,82,10.5,16.7,989.1
Lucknow,2017-09-21,26.0,91,18.1,32.8,988.4
Lucknow,2017-09-22,26.3,90,18.8,19.5,989.2
Lucknow,2017-09-23,26.8,87,10.8,2.0,991.9
Lucknow,2017-09-24,27.7,82,8.0,0.8,992.4
Lucknow,2017-09-25,27.5,80,10.4,0.4,990.8
Lucknow,2017-09-26,28.1,80,7.3,0.0,991.6
Lucknow,2017-09-27,28.0,80,6.4,0.0,992.5
Lucknow,2017-09-28,28.1,79,6.4,0.0,991.9
Lucknow,2017-09-29,28.3,77,6.2,0.0,991.4
Lucknow,2017-09-30,28.2,81,7.0,0.4,993.2
Lucknow,2017-10-01,28.5,77,5.0,0.5,993.3
Lucknow,2017-10-02,28.0,80,6.6,0.3,992.3
Lucknow,2017-10-03,28.1,79,4.8,0.1,993.3
Lucknow,2017-10-04,28.0,82,5.3,1.2,994.5
Lucknow,2017-10-05,28.9,77,5.7,0.0,994.6
Lucknow,2017-10-06,29.0,74,6.2,0.0,994.3
Lucknow,2017-10-07,28.9,74,5.3,0.0,993.4
Lucknow,2017-10-08,28.9,71,4.9,0.0,993.0
Lucknow,2017-10-09,28.7,73,7.1,0.0,993.4
Lucknow,2017-10-10,28.3,75,5.8,0.1,993.0
Lucknow,2017-10-11,28.7,73,5.6,0.0,993.1
Lucknow,2017-10-12,29.0,68,6.0,0.0,992.5
Lucknow,2017-10-13,28.7,60,8.0,0.0,991.1
Lucknow,2017-10-14,28.0,56,9.6,0.0,990.8
Lucknow,2017-10-15,27.5,58,9.9,0.0,991.2
Lucknow,2017-10-16,27.4,63,7.3,0.0,992.1
Lucknow,2017-10-17,26.8,66,6.2,0.0,993.4
Lucknow,2017-10-18,27.3,68,6.7,0.0,994.0
Lucknow,2017-10-19,29.1,65,7.5,0.0,993.8
Lucknow,2017-10-20,29.1,68,7.7,1.3,993.7
Lucknow,2017-10-21,28.6,60,8.9,0.0,992.6
Lucknow,2017-10-22,27.1,52,8.7,0.0,992.4
Lucknow,2017-10-23,27.3,48,6.7,0.0,993.6
Lucknow,2017-10-24,26.0,53,9.5,0.0,996.5
Lucknow,2017-10-25,24.6,56,7.7,0.0,999.5
Lucknow,2017-10-26,24.7,61,6.5,0.0,1000.7
Lucknow,2017-10-27,24.6,63,5.4,0.0,999.5
Lucknow,2017-10-28,23.5,67,6.0,0.0,999.3
Lucknow,2017-10-29,23.6,69,7.0,0.0,1001.2
Lucknow,2017-10-30,23.4,68,5.1,0.0,1000.8
Lucknow,2017-10-31,23.6,67,5.4,0.0,1000.0
Lucknow,2017-11-01,23.5,74,5.5,0.0,1001.3
Lucknow,2017-11-02,23.7,74,5.4,0.0,999.9
Lucknow,2017-11-03,23.6,76,5.2,0.2,999.6
Lucknow,2017-11-04,24.0,73,6.3,0.0,1000.9
Lucknow,2017-11-05,23.9,70,6.8,0.0,1001.2
Lucknow,2017-11-06,23.7,66,6.9,0.0,1000.6
Lucknow,2017-11-07,23.2,70,6.2,0.0,1000.2
Lucknow,2017-11-08,22.9,74,7.3,0.0,1000.0
Lucknow,2017-11-09,22.7,74,4.5,0.0,999.0
Lucknow,2017-11-10,22.9,70,4.8,0.0,999.6
Lucknow,2017-11-11,22.2,74,5.9,0.0,1000.4
Lucknow,2017-11-12,21.3,71,8.1,0.0,998.5
Lucknow,2017-11-13,20.8,69,6.5,0.0,997.4
Lucknow,2017-11-14,21.0,67,7.0,0.0,997.7
Lucknow,2017-11-15,21.8,65,7.5,0.0,998.6
Lucknow,2017-11-16,22.2,64,8.1,0.0,998.9
Lucknow,2017-11-17,21.9,68,6.4,0.0,998.7
Lucknow,2017-11-18,21.4,64,6.5,0.0,999.1
Lucknow,2017-11-19,22.0,63,9.4,0.0,999.9
Lucknow,2017-11-20,21.0,50,13.4,0.0,1001.2
Lucknow,2017-11-21,17.8,48,12.6,0.0,1000.5
Lucknow,2017-11-22,17.2,57,10.5,0.0,999.2
Lucknow,2017-11-23,16.8,57,8.9,0.0,999.0
Lucknow,2017-11-24,16.9,59,8.5,0.0,1000.4
Lucknow,2017-11-25,17.3,60,7.0,0.0,1001.5
Lucknow,2017-11-26,17.5,63,8.9,0.0,1002.1
Lucknow,2017-11-27,17.8,62,8.7,0.0,999.9
Lucknow,2017-11-28,17.2,64,8.6,0.0,999.5
Lucknow,2017-11-29,18.1,64,4.4,0.0,1001.8
Lucknow,2017-11-30,18.0,69,5.0,0.0,1001.4
Lucknow,2017-12-01,17.2,70,6.1,0.0,1001.3
Lucknow,2017-12-02,16.4,64,7.5,0.0,1002.3
Lucknow,2017-12-03,16.0,66,8.3,0.0,1002.0
Lucknow,2017-12-04,16.6,66,6.9,0.0,1000.5
Lucknow,2017-12-05,17.9,63,6.5,0.0,1000.4
Lucknow,2017-12-06,19.5,59,7.0,0.0,999.6
Lucknow,2017-12-07,19.7,60,8.2,0.0,1000.1
Lucknow,2017-12-08,18.1,61,7.6,0.0,1000.5
Lucknow,2017-12-09,17.7,68,7.2,0.0,1000.4
Lucknow,2017-12-10,18.4,70,5.7,0.0,1000.5
Lucknow,2017-12-11,18.2,68,6.7,0.0,1000.2
Lucknow,2017-12-12,18.6,71,6.5,0.0,1001.0
Lucknow,2017-12-13,18.9,74,7.7,0.0,1002.2
Lucknow,2017-12-14,17.8,69,10.3,0.0,1003.4
Lucknow,2017-12-15,17.3,61,11.4,0.0,1003.8
Lucknow,2017-12-16,16.0,56,12.4,0.0,1005.0
Lucknow,2017-12-17,14.2,62,10.8,0.0,1005.9
Lucknow,2017-12-18,13.6,72,7.9,0.0,1005.3
Lucknow,2017-12-19,14.5,77,4.9,0.0,1005.0
Lucknow,2017-12-20,16.0,82,5.3,0.0,1006.1
Lucknow,2017-12-21,16.5,85,6.0,0.0,1005.7
Lucknow,2017-12-22,17.1,75,10.4,0.0,1003.2
Lucknow,2017-12-23,15.7,70,10.2,0.0,1000.7
Lucknow,2017-12-24,14.4,77,6.0,0.0,1001.4
Lucknow,2017-12-25,14.1,80,8.7,0.0,1002.3
Lucknow,2017-12-26,14.4,77,7.9,0.0,1003.2
Lucknow,2017-12-27,14.3,79,8.5,0.0,1002.5
Lucknow,2017-12-28,15.0,79,6.1,0.0,1002.2
Lucknow,2017-12-29,14.4,85,4.2,0.0,1002.9
Lucknow,2017-12-30,14.0,84,3.0,0.0,1002.8
Lucknow,2017-12-31,13.4,86,4.2,0.0,1001.6
Lucknow,2018-01-01,13.0,80,7.8,0.0,999.8
Lucknow,2018-01-02,12.7,72,8.7,0.0,999.9
Lucknow,2018-01-03,12.3,77,8.4,0.0,1000.5
Lucknow,2018-01-04,12.2,76,6.9,0.0,1001.5
Lucknow,2018-01-05,10.9,81,6.2,0.0,1000.8
Lucknow,2018-01-06,11.3,79,8.9,0.0,999.4
Lucknow,2018-01-07,12.3,73,10.4,0.0,999.9
Lucknow,2018-01-08,11.6,75,8.3,0.0,1002.3
Lucknow,2018-01-09,11.6,77,8.8,0.0,1004.0
Lucknow,2018-01-10,12.3,77,9.9,0.0,1003.5
Lucknow,2018-01-11,12.2,78,9.1,0.0,1002.0
Lucknow,2018-01-12,11.0,86,5.7,0.0,1001.6
Lucknow,2018-01-13,12.5,81,8.2,0.0,1001.6
Lucknow,2018-01-14,13.6,74,7.3,0.0,1001.6
Lucknow,2018-01-15,13.6,72,10.3,0.0,1001.0
Lucknow,2018-01-16,12.9,74,6.6,0.0,1000.1
Lucknow,2018-01-17,13.3,78,3.9,0.0,1000.9
Lucknow,2018-01-18,13.3,80,8.3,0.0,1000.9
Lucknow,2018-01-19,15.2,80,8.8,0.0,1001.0
Lucknow,2018-01-20,14.9,73,10.2,0.0,1000.1
Lucknow,2018-01-21,13.7,74,6.2,0.0,1000.4
Lucknow,2018-01-22,13.7,72,6.5,0.0,999.1
Lucknow,2018-01-23,15.0,72,7.1,0.7,997.1
Lucknow,2018-01-24,15.4,80,8.1,0.1,998.0
Lucknow,2018-01-25,14.1,80,10.1,0.0,998.0
Lucknow,2018-01-26,13.9,80,8.9,0.0,999.2
Lucknow,2018-01-27,13.6,79,9.2,0.0,999.1
Lucknow,2018-01-28,14.0,75,10.0,0.0,999.8
Lucknow,2018-01-29,14.3,73,10.6,0.0,1000.9
Lucknow,2018-01-30,16.8,63,15.5,0.0,999.1
Lucknow,2018-01-31,18.2,63,15.1,0.0,998.4
Lucknow,2018-02-01,16.4,71,9.9,0.0,999.7
Lucknow,2018-02-02,18.2,73,8.8,0.0,997.9
Lucknow,2018-02-03,18.4,77,7.2,0.0,999.5
Lucknow,2018-02-04,17.2,65,10.2,0.0,1000.2
Lucknow,2018-02-05,15.8,68,7.1,0.0,1002.9
Lucknow,2018-02-06,16.6,61,11.8,0.0,1001.6
Lucknow,2018-02-07,17.0,53,12.8,0.0,999.4
Lucknow,2018-02-08,15.9,60,8.4,0.0,999.1
Lucknow,2018-02-09,16.4,54,10.4,0.0,999.0
Lucknow,2018-02-10,16.2,57,9.5,0.0,1001.6
Lucknow,2018-02-11,16.5,63,7.3,0.0,1002.6
Lucknow,2018-02-12,17.6,71,11.4,0.6,1004.4
Lucknow,2018-02-13,18.0,81,9.1,1.5,1006.0
Lucknow,2018-02-14,17.8,64,13.4,0.0,1006.0
Lucknow,2018-02-15,16.9,63,11.9,0.0,1004.7
Lucknow,2018-02-16,18.0,69,10.0,0.0,1003.3
Lucknow,2018-02-17,18.7,69,10.4,0.0,998.6
Lucknow,2018-02-18,19.1,64,9.0,0.0,997.6
Lucknow,2018-02-19,18.2,60,8.1,0.0,999.0
Lucknow,2018-02-20,18.4,62,7.4,0.0,999.3
Lucknow,2018-02-21,20.4,60,8.4,0.0,997.3
Lucknow,2018-02-22,22.0,60,7.0,0.0,995.8
Lucknow,2018-02-23,23.0,65,5.8,0.1,996.2
Lucknow,2018-02-24,23.6,67,7.6,1.0,998.5
Lucknow,2018-02-25,22.4,72,10.4,0.0,999.8
Lucknow,2018-02-26,22.2,60,13.2,0.0,998.2
Lucknow,2018-02-27,21.5,62,9.3,0.0,998.4
Lucknow,2018-02-28,23.0,64,8.5,0.0,998.4
Lucknow,2018-03-01,24.3,61,11.2,0.0,996.4
Lucknow,2018-03-02,24.1,55,11.9,0.5,994.8
Lucknow,2018-03-03,25.6,46,13.9,0.0,993.1
Lucknow,2018-03-04,24.4,51,8.7,0.0,993.6
Lucknow,2018-03-05,23.4,51,9.7,0.6,997.3
Lucknow,2018-03-06,22.3,44,14.8,0.0,998.3
Lucknow,2018-03-07,21.9,46,12.0,0.0,998.1
Lucknow,2018-03-08,21.8,53,6.6,0.0,999.4
Lucknow,2018-03-09,23.4,47,9.1,0.0,998.8
Lucknow,2018-03-10,24.8,41,13.7,0.0,997.6
Lucknow,2018-03-11,24.3,46,10.5,0.0,997.1
Lucknow,2018-03-12,24.9,47,11.3,0.0,997.0
Lucknow,2018-03-13,25.4,46,10.6,0.0,996.2
Lucknow,2018-03-14,26.1,47,6.4,0.0,994.7
Lucknow,2018-03-15,25.8,50,10.7,0.3,994.2
Lucknow,2018-03-16,24.3,52,10.2,0.0,994.5
Lucknow,2018-03-17,24.3,39,13.2,0.0,995.6
Lucknow,2018-03-18,23.7,35,13.1,0.0,997.4
Lucknow,2018-03-19,23.7,40,8.4,0.0,998.9
Lucknow,2018-03-20,26.2,40,11.1,0.0,996.3
Lucknow,2018-03-21,26.7,42,10.2,0.2,994.1
Lucknow,2018-03-22,26.5,41,8.8,0.4,993.4
Lucknow,2018-03-23,26.6,39,11.0,0.0,994.8
Lucknow,2018-03-24,25.7,43,8.9,0.0,997.8
Lucknow,2018-03-25,26.5,39,10.1,0.0,998.9
Lucknow,2018-03-26,26.9,37,12.7,0.0,997.0
Lucknow,2018-03-27,27.0,38,11.0,0.0,995.0
Lucknow,2018-03-28,27.3,37,9.9,0.0,993.8
Lucknow,2018-03-29,27.7,35,9.0,0.0,993.2
Lucknow,2018-03-30,27.0,39,9.8,0.2,992.1
Lucknow,2018-03-31,26.5,48,13.9,0.0,994.1
Lucknow,2018-04-01,27.4,45,14.8,0.0,995.1
Lucknow,2018-04-02,28.1,41,10.5,0.0,995.9
Lucknow,2018-04-03,29.2,39,7.3,0.0,994.5
Lucknow,2018-04-04,29.5,36,10.0,1.8,992.4
Lucknow,2018-04-05,29.3,43,11.4,0.1,990.8
Lucknow,2018-04-06,29.6,44,12.2,0.6,992.3
Lucknow,2018-04-07,26.6,62,13.1,1.2,995.2
Lucknow,2018-04-08,27.4,57,10.5,0.1,996.1
Lucknow,2018-04-09,26.8,62,8.9,4.1,996.3
Lucknow,2018-04-10,27.0,64,5.4,0.2,994.9
Lucknow,2018-04-11,27.5,58,7.6,0.0,994.4
Lucknow,2018-04-12,26.5,62,6.5,0.3,993.7
Lucknow,2018-04-13,27.4,47,8.3,0.0,994.0
Lucknow,2018-04-14,28.4,34,11.3,0.0,992.9
Lucknow,2018-04-15,30.1,30,9.2,0.0,993.1
Lucknow,2018-04-16,30.8,32,8.5,0.2,993.7
Lucknow,2018-04-17,31.2,35,7.9,1.9,993.8
Lucknow,2018-04-18,31.1,30,14.4,0.0,992.5
Lucknow,2018-04-19,31.7,24,14.0,0.0,990.3
Lucknow,2018-04-20,30.7,31,11.0,0.4,989.8
Lucknow,2018-04-21,31.5,29,14.1,0.0,991.6
Lucknow,2018-04-22,29.7,20,14.5,0.0,993.0
Lucknow,2018-04-23,29.3,20,11.9,0.0,993.3
Lucknow,2018-04-24,29.8,23,9.6,0.0,992.4
Lucknow,2018-04-25,31.5,23,8.7,0.0,990.5
Lucknow,2018-04-26,31.7,35,14.0,1.1,989.6
Lucknow,2018-04-27,30.6,46,18.9,0.0,992.5
Lucknow,2018-04-28,31.6,43,12.5,0.9,992.2
Lucknow,2018-04-29,31.5,45,12.3,0.1,989.4
Lucknow,2018-04-30,30.2,53,17.2,2.9,988.9
Lucknow,2018-05-01,29.1,55,17.7,0.0,991.8
Lucknow,2018-05-02,30.4,52,16.3,4.9,991.9
Lucknow,2018-05-03,28.3,60,18.8,0.0,994.1
Lucknow,2018-05-04,29.7,53,11.8,0.5,993.0
Lucknow,2018-05-05,31.0,54,9.6,0.2,991.8
Lucknow,2018-05-06,32.2,50,8.6,3.9,991.3
Lucknow,2018-05-07,32.6,40,10.2,0.0,989.6
Lucknow,2018-05-08,32.2,35,10.8,0.3,988.7
Lucknow,2018-05-09,31.7,32,11.2,0.0,991.8
Lucknow,2018-05-10,31.8,30,11.3,0.0,993.1
Lucknow,2018-05-11,33.3,30,9.2,0.0,990.9
Lucknow,2018-05-12,33.2,45,15.3,0.0,990.9
Lucknow,2018-05-13,31.3,54,17.3,2.2,990.4
Lucknow,2018-05-14,29.4,59,12.0,0.0,991.8
Lucknow,2018-05-15,30.0,57,9.6,0.0,990.6
Lucknow,2018-05-16,30.6,61,8.8,2.3,988.9
Lucknow,2018-05-17,31.7,57,10.7,0.0,989.2
Lucknow,2018-05-18,31.0,58,10.4,0.2,988.7
Lucknow,2018-05-19,32.2,51,7.2,0.0,988.6
Lucknow,2018-05-20,33.2,48,9.0,0.0,989.0
Lucknow,2018-05-21,33.5,38,8.9,0.0,988.9
Lucknow,2018-05-22,33.1,45,8.6,0.0,988.7
Lucknow,2018-05-23,34.4,51,10.9,0.0,988.1
Lucknow,2018-05-24,33.9,54,12.8,2.7,986.9
Lucknow,2018-05-25,34.2,42,9.4,0.0,986.9
Lucknow,2018-05-26,34.3,28,7.9,0.0,986.5
Lucknow,2018-05-27,34.0,41,11.7,0.0,986.3
Lucknow,2018-05-28,32.7,52,11.3,1.0,984.3
Lucknow,2018-05-29,32.2,54,14.3,0.0,985.0
Lucknow,2018-05-30,32.5,53,13.7,0.0,985.7
Lucknow,2018-05-31,31.9,57,12.5,0.6,988.1
Lucknow,2018-06-01,31.4,58,16.5,0.0,989.8
Lucknow,2018-06-02,30.8,62,14.2,0.8,989.8
Lucknow,2018-06-03,31.7,56,12.9,0.0,987.1
Lucknow,2018-06-04,32.9,55,14.1,0.0,986.7
Lucknow,2018-06-05,33.8,53,19.5,0.1,988.4
Lucknow,2018-06-06,34.9,50,12.6,0.0,988.6
Lucknow,2018-06-07,34.8,51,9.1,0.0,985.3
Lucknow,2018-06-08,31.2,70,14.2,17.1,983.5
Lucknow,2018-06-09,30.8,74,9.4,27.5,981.7
